처분일자,교부번호,업소명,소재지도로명,소재지지번,지도점검일자,처분명,법적근거,위반내용
20191106,20190069910,어나더룸(Another Room),"서울특별시 마포구 성미산로29안길 19-4, 1층일부 (연남동)",서울특별시 마포구 연남동  241번지 88호  ,20191016,과태료부과,법 제101조제2항제1호 및 영 제67조,조리종사자 위생모 미착용
20191106,20090069780,북치는돼지,"서울특별시 마포구 양화로19길 22-8, 102호 (동교동,1층)",서울특별시 마포구 동교동  154번지 23호  1층-102,20191017,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품(제육볶음) 내 이물(환풍기 내 발생 기름덩어리) 혼입
20191107,19950069696,별별푸드,"서울특별시 마포구 와우산로23길 50, (서교동, 지하1층)",서울특별시 마포구 서교동  346번지 36호  ,20191021,시정명령,"법 제71조, 법 제72조 및 법 제75조","이물혼입 1차 (메뉴:마라탕, 이물:게맛살 포장비닐) 시정명령"
20191111,20180069765,가든,"서울특별시 마포구 와우산로29길 20, 1층 (서교동)",서울특별시 마포구 서교동  328번지 14호  ,20191023,시정명령,"법 제71조, 법 제74조 및 법 제75조",내수성 재질의 폐기물 뚜껑 미설치(1차) 시정명령
20191114,20190069100,색다른한잔,"서울특별시 마포구 독막로2길 35, 1층 (합정동)",서울특별시 마포구 합정동  366번지 14호  1층,20191023,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",시설 미분리(취식장소와 성인용품 판매 장소를 구분하지 않음)
20191118,19950069699,비비큐홍대역점,"서울특별시 마포구 연희로 3, (동교동,1층)",서울특별시 마포구 동교동  147번지 4호  1층,20191031,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품(닭껍데기) 내 이물(닭털) 혼입
20191125,20180071077,포차끝판왕 홍대점,"서울특별시 마포구 잔다리로 3, 4,5층 (서교동)","서울특별시 마포구 서교동  407번지 7호  4,5 층",20191104,영업정지 1개월 갈음 과징금부과,법 제75조,청소년 주류제공(1차)
20191126,20030069298,시골순대,"서울특별시 마포구 양화로1길 21, (합정동)",서울특별시 마포구 합정동  392번지 3호  ,20191106,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품 이물혼입
20191128,20110069834,깡포차,"서울특별시 마포구 월드컵로 133, (망원동, 1층)",서울특별시 마포구 망원동  478번지 9호  ,20191106,영업정지 57일(2020. 1. 30.~3.26.),법 제75조,청소년 주류제공(1차)
20191129,20080069023,장위동 유성집,"서울특별시 마포구 독막로 249, 1층 (대흥동)",서울특별시 마포구 대흥동  326번지 5호  ,20190705,영업정지,법 제71조 및 법 제75조,ㅇㅇㄹ
20191129,20180071080,메르시보꾸,"서울특별시 마포구 망원로7길 31-18, 1층일부 (망원동)",서울특별시 마포구 망원동  425번지 18호  1층일부,20191112,과태료부과,법 제101조제2항제1호 및 영 제67조,조리종사자 위생모 미착용 1차
20191210,20150069480,풍조미역 상암점,"서울특별시 마포구 월드컵북로48길 19, 1층 (상암동)",서울특별시 마포구 상암동  15번지 29호  1층,20191112,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치
20191213,20150069509,바다愛,"서울특별시 마포구 동교로 128, A동 1층 (서교동)",서울특별시 마포구 서교동  465번지 2호  ,20191126,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품(콘샐러드)에 이물(머리카락) 혼입됨.
20191216,20060069008,야동상회(夜동상회),"서울특별시 마포구 와우산로 39, (상수동,1층)",서울특별시 마포구 상수동  146번지 19호  1층,20191217,과태료8만원 부과(즉시시정 및 의견제출 기한 내 납부),법 제101조제2항제1호 및 영 제67조,조리종사자 위생모 미착용
20191231,20030070210,니혼만땅,"서울특별시 마포구 만리재로 20-7, (신공덕동, 1층)",서울특별시 마포구 신공덕동  26번지 17호  ,20191115,영업정지,법 제75조,청소년 주류제공(1차)
20200103,20170070235,라그릴리아 홍대점,"서울특별시 마포구 양화로 161, (동교동, 케이스퀘어, 4층일부)",서울특별시 마포구 동교동  159번지 5호  ,20191216,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품(치즈 쭈꾸미 블랙 필라프)에 이물(머리카락) 혼입
20200106,20170070723,미삼,"서울특별시 마포구 포은로 11, (합정동, 1층일부)",서울특별시 마포구 합정동  396번지 14호  ,20191219,시설개수명령,"법 제71조, 법 제74조,법 제75조 및 법 제76조",음식물폐기물  용기 미설치 1차
20200109,20120070047,마포만두,"서울특별시 마포구 월드컵북로 396, (상암동, 누리꿈스퀘어1층 103호)",서울특별시 마포구 상암동  1605번지  ,20191204,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치(1차)
20200114,20180071156,비포선라이즈포차,"서울특별시 마포구 잔다리로 4, 1층 (서교동)",서울특별시 마포구 서교동  363번지 29호  1층,20191216,시정명령,"법 제71조, 법 제74조 및 법 제75조",영업장외영업(1차)
20200115,20180069313,랑데자뷰(rendejavous),"서울특별시 마포구 와우산로27길 21, 지하1층 (서교동)",서울특별시 마포구 서교동  339번지 5호  ,20191219,과태료부과 8만원,법 제101조제2항제1호 및 영 제67조,조리종사자 위생모 미착용(1차)
20200128,20140069028,미스터빠삭,"서울특별시 마포구 백범로 17, 1층 (노고산동)",서울특별시 마포구 노고산동  31번지 170호  ,20200102,과태료40만원 부과(납기 내 납부),법 제101조제2항제1호 및 영 제67조,영업장 위생불량(1차)
20200130,20170069891,까사라티나,"서울특별시 마포구 와우산로29가길 13, 3층 (서교동)",서울특별시 마포구 서교동  337번지 10호  3층,20191221,영업정지,법 제75조,청소년주류제공(1차)
20200205,19830069059,상암토우,"서울특별시 마포구 매봉산로2길 7, (상암동,2층)",서울특별시 마포구 상암동  2번지 223호  2층,20200107,과태료부과,법 제18조제1항제5호,영수증 미보관
20200211,19980069110,멘야산다이메,"서울특별시 마포구 홍익로5안길 24, 1층 (서교동)",서울특별시 마포구 서교동  355번지 25호  ,20190624,영업정지1개월(2020.2.20.~3.20.) 및 해당음식물폐기,법 제14조부터 제16조까지,"영업자가 아닌 자가 제조한 식품을 사용,판매함"
20200220,20100070241,땡땡이양철집,"서울특별시 마포구 성암로 46-3, (중동, 1층)",서울특별시 마포구 중동  200번지  ,20200131,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치(1차)
20200226,20000069583,얼굴,"서울특별시 마포구 잔다리로 33, (서교동)",서울특별시 마포구 서교동  395번지 64호  ,20200122,영업정지 15일(2020. 2. 27.~2020. 3. 12.)및 과태료 16만원 부과,법 제71조 및 법 제75조,조리장 냉장고에 유통기한 경과제품 보관
20200302,20150069354,로운신촌점,"서울특별시 마포구 신촌로 94, 4층 (노고산동, 그랜드플라자)",서울특별시 마포구 노고산동  57번지 1호  그랜드플라자 4층,20200211,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치(1차)
20200302,20170070925,뜸들이다,"서울특별시 마포구 백범로 20, (노고산동, 1층일부)",서울특별시 마포구 노고산동  107번지 38호  ,20200212,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품(도란도란) 내 이물(집게벌레)혼입
20200303,20170070535,모데시(MODECI),"서울특별시 마포구 와우산로 64, 5층 (상수동)",서울특별시 마포구 상수동  86번지 22호  5층,20191109,영업정지(2020.3.4~2020.4.2),법 제71조 및 법 제75조,손님이 춤추는 것 허용(1차)
20200309,19970070038,노랑통닭,"서울특별시 마포구 토정로 310-1, 1,2층 (용강동)",서울특별시 마포구 용강동  50번지 12호  ,20200204,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치(1차)
20200309,20100069392,3.5cm 왕소금구이,"서울특별시 마포구 만리재옛길 54-1, 1층 (공덕동)",서울특별시 마포구 공덕동  110번지 22호  1층,20200204,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품(돼지고기김치찌개)에 이물(집게벌레)혼입
20200313,20110069394,선자네콩나물국밥,"서울특별시 마포구 잔다리로7안길 18, 1층 (서교동)",서울특별시 마포구 서교동  379번지 9호  ,20200219,시정명령,법 제71조,상호 변경신고 미이행(1차)
20200320,20110069364,호수꼬치(합정점),"서울특별시 마포구 독막로 55, 가동 지상1층 일부호 (합정동)",서울특별시 마포구 합정동  410번지 2호  ,20191225,영업정지,법 제75조,청소년 주류제공(1차)
20200324,20170069544,찌개의정석,"서울특별시 마포구 월드컵북로5나길 18, 1층 131호 (서교동, 서교동 대우미래사랑)",서울특별시 마포구 서교동  487번지  서교동 대우미래사랑,20200309,시정명령,"법 제71조, 법 제72조 및 법 제75조","조리식품(순살닭다리탕)에 이물(흰색,검은색으로 된 스티커) 혼입"
20200331,20190070280,템플,"서울특별시 마포구 와우산로 147-1, 동영빌딩 지1층 (서교동)",서울특별시 마포구 서교동  337번지 3호  동영빌딩,20191003,시정명령,법 제71조 및 법 제75조,춤출수있는 별도의 공간 설치(1차)
20200416,20090069912,백채합정역점,"서울특별시 마포구 성지길 24, (합정동, 1층 일부)",서울특별시 마포구 합정동  375번지 29호  ,20200309,과태료부과,법 제101조제2항제1호 및 영 제67조,위생모 미착용(1차)
20200508,20120070537,투다리,"서울특별시 마포구 동교로9길 34, (망원동, 1층 일부)",서울특별시 마포구 망원동  378번지 10호  ,20200307,영업정지,법 제75조,청소년 주류제공 1차
20200508,20160069381,별난포차,"서울특별시 마포구 와우산로29길 56, (서교동, 지1층)",서울특별시 마포구 서교동  330번지 11호  지1층,20200417,영업정지1개월(2020.5.11.~2020.6.9.),법 제71조 및 법 제75조,일반음식점에서 손님이 춤을 추는 것을 허용(1차)
20200527,19900069128,대전해장국집,"서울특별시 마포구 고산7길 25, (노고산동)",서울특별시 마포구 노고산동  19번지 39호  ,20200303,영업정지1개월 갈은 과징금690만원 부과(기소유예),법 제75조,청소년 주류제공(1차)
20200528,20190070267,루바브(Rhubarb),"서울특별시 마포구 홍익로6길 83, 1층 (동교동)",서울특별시 마포구 동교동  166번지 5호  ,20200504,시정명령,"법 제71조, 법 제72조 및 법 제75조",식품에 사용할 수 없는 원료 사용(버터플라이피)
20200529,19980069472,도깨비어시장,"서울특별시 마포구 신촌로 74, (노고산동)",서울특별시 마포구 노고산동  49번지 25호  ,20200512,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치(1차)
20200604,20180070475,동해안,"서울특별시 마포구 동교로 172, 1,2층 (동교동)",서울특별시 마포구 동교동  161번지 9호  ,20200514,시정명령,법 제71조 및 법 제75조,가격표 혼동 표시
20200609,20190070875,공유주방 홍대점,"서울특별시 마포구 홍익로5길 25, 3층 (서교동)",서울특별시 마포구 서교동  355번지 27호  ,20200521,시정명령,"법 제71조, 법 제72조 및 법 제75조",조리식품(빨간김치말이국수)에 이물(흰색 스티로폼 조각) 혼입
20200618,19910069019,젠,"서울특별시 마포구 와우산로21길 34, 지하1층 (서교동)",서울특별시 마포구 서교동  358번지 46호  ,20200403,영업정지,법 제75조,청소년 주류제공(1차)
20200619,20110069953,용한삼겹살집,"서울특별시 마포구 월드컵북로4길 13, (동교동, 지하1층일부)",서울특별시 마포구 동교동  203번지 18호  지하1층일부,20200602,과태료부과,법 제101조제2항제1호 및 영 제67조,식품 조리 등에 직접 사용되는 음식기를 사용 후 세척하지 아니하는 등 청결하게 관리하지 아니한 행위
20200622,19940069764,에이트,"서울특별시 마포구 월드컵북로 9-1, (서교동,2층)",서울특별시 마포구 서교동  351번지 1호  2층,20200520,과태료부과,법 제101조제3항제5호,영업신고증 미비치
20200625,20190070535,설경,"서울특별시 마포구 망원로7길 31-6, 1층 101호 (망원동, 레디앙2차)",서울특별시 마포구 망원동  425번지 54호  레디앙2차,20200528,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치
20200629,20180069688,블룸스토리,"서울특별시 마포구 동교로46길 42-20, 2층 (연남동)",서울특별시 마포구 연남동  383번지 90호  2층,20200528,과태료부과16만원(의견제출기한 내 납부) 및 시설개수명령(2020.07.10.까지),법 제101조제2항제1호 및 영 제67조,위생모 미착용
20200629,20140069537,푸드패밀리,"서울특별시 마포구 창전로 45, 101동 101호 (창전동, 서강한화오벨리스크스위트)",서울특별시 마포구 창전동  442번지 101 서강한화오벨리스크스위트-101,20200529,시정명령,법 제71조 및 법 제75조,상호변경신고 미이행
20200709,19960069559,어수선,"서울특별시 마포구 망원로 96-1, (망원동, 1층)",서울특별시 마포구 망원동  485번지 2호  ,20200214,영업정지(2020.07.13.~2020.08.11.),법 제75조,청소년 주류제공(1차)
20200710,20180069606,포차어게인망원점,"서울특별시 마포구 월드컵로13길 14, 2층 (망원동)",서울특별시 마포구 망원동  376번지 8호  ,20191025,"영업정지1개월(선고유예, 2020.7.14.~2020.8.12.)",법 제75조,청소년 주류제공(1차)
20200716,20140070094,소담골,"서울특별시 마포구 망원로11길 20, 1층 (망원동, 일부)",서울특별시 마포구 망원동  481번지 4호  ,20200708,시설개수명령,"법 제71조, 법 제74조 및 법 제75조",폐기물용기 뚜껑 미설치(1차)
